FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.1533,1533,0,POINT (-58.44472550599994 -34.619786562999934),Estación Caballito,Estación,Caballito,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1534,1534,0,POINT (-58.46549669199993 -34.62772024199995),Estación Flores,Estación,Flores,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1535,1535,0,POINT (-58.446496697999976 -34.59242656199996),Estación Chacarita,Estación,Chacarita,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1536,1536,0,POINT (-58.40018983599998 -34.575258049999945),Estación Saldías,Estación,Saldías,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1537,1537,0,POINT (-58.37875231299995 -34.65355783499996),Estación H. Yrigoyen,Estación,H. Yrigoyen,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1538,1538,0,POINT (-61.22429026799995 -35.22100339299993),Estación Ramón J. Neild,Estación,Ramón J. Neild,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1539,1539,0,POINT (-61.255273769999974 -35.043308783999976),Estación Chanpay,Estación,Chanpay,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1540,1540,0,POINT (-61.15217367599996 -34.72476669799994),Estación Laplacette,Estación,Laplacette,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1541,1541,0,POINT (-61.141396258999976 -34.87743735099997),Estación Quirno Costa,Estación,Quirno Costa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1542,1542,0,POINT (-61.158678254999984 -34.94369660199993),Estación La Delfina,Estación,La Delfina,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1543,1543,0,POINT (-61.045156084999974 -35.22218947399995),Estación El Tejar,Estación,El Tejar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1544,1544,0,POINT (-60.744965814999944 -35.35164200199995),Estación Dennehy,Estación,Dennehy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1545,1545,0,POINT (-60.647737002999975 -34.23202420299998),Estación Guido y Spano,Estación,Guido y Spano,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1546,1546,0,POINT (-60.61117974699994 -34.591828877999944),Estación Membrillar,Estación,Membrillar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1547,1547,0,POINT (-60.81633131299998 -34.56847710799997),Estación La Oriental,Estación,La Oriental,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1548,1548,0,POINT (-59.95014519499995 -35.04480061499993),Estación Henry Bell,Estación,Henry Bell,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1549,1549,0,POINT (-60.19146875299998 -35.22292732899996),Estación Presidente Quintana,Estación,Presidente Quintana,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1550,1550,0,POINT (-59.95242339799995 -35.316916796999976),Estación Estación Martín Berraondo,Estación,Martín Berraondo,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1551,1551,0,POINT (-60.357583466999984 -35.567958224999984),Estación Islas,Estación,Islas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1552,1552,0,POINT (-59.94620310899995 -35.881370523999976),Estación José María Micheo,Estación,José María Micheo,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1553,1553,0,POINT (-59.66154577999998 -35.57703715399998),Estación Cazón,Estación,Cazón,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1554,1554,0,POINT (-59.557072036999955 -35.26875732199994),Estación Ernestina,Estación,Ernestina,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1555,1555,0,POINT (-59.48525941599996 -35.243124827999964),Estación Elvira,Estación,Elvira,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1556,1556,0,POINT (-59.69044466999998 -34.77309045699997),Estación Suipacha,Estación,Suipacha,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1557,1557,0,POINT (-59.532588586999964 -34.55293604199994),Estación La Valerosa,Estación,La Valerosa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1558,1558,0,POINT (-59.818649636999965 -34.38872903899994),Estación Carmen de Areco,Estación,Carmen de Areco,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1559,1559,0,POINT (-60.02450759599998 -32.33832264299997),Estación Hernández,Estación,Hernández,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1560,1560,0,POINT (-60.19716159699993 -32.172473148999984),Estación General Ramírez,Estación,General Ramírez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1561,1561,0,POINT (-58.24108394999996 -32.47953457999995),Estación Concepción del Uruguay,Estación,Concepción del Uruguay,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1562,1562,0,POINT (-62.152629323999975 -23.752755131999947),Estación Teniente General R. M. Fraga,Estación,Teniente General R. M. Fraga,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1563,1563,0,POINT (-61.71824485899998 -23.964515406999965),Estación Ingeniero Enrique Higinio Faure,Estación,Ingeniero Enrique Higinio Faure,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1564,1564,0,POINT (-60.32428270699995 -24.89719620099993),Estación Pozo del Tigre,Estación,Pozo del Tigre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1565,1565,0,POINT (-61.85535705899997 -23.89921067299997),Estación Ingeniero Guillermo N. Juárez,Estación,Ingeniero Guillermo N. Juárez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1566,1566,0,POINT (-63.812257184999964 -35.02145969999998),Estación Mariano Miró,Estación,Mariano Miró,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1567,1567,0,POINT (-63.64392266799996 -35.90553626999997),Estación Trili,Estación,Trili,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1568,1568,0,POINT (-67.24865860699998 -33.55480197899993),Estación Cadetes de Chile,Estación,Cadetes de Chile,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1569,1569,0,POINT (-68.87470074399994 -33.03697992299993),Estación Luján de Cuyo,Estación,Luján de Cuyo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1570,1570,0,POINT (-68.82974197699997 -34.96458409599995),Estación Salinas El Diamante,Estación,Salinas El Diamante,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1571,1571,0,POINT (-68.36834337199997 -34.73363182999998),Estación Ingeniero Balloffet,Estación,Ingeniero Balloffet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1572,1572,0,POINT (-67.95683330899993 -34.04600023199998),Estación Ñacuñán,Estación,Ñacuñán,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1573,1573,0,POINT (-67.68006153099998 -34.97377835999998),Estación Colonia Gral. Alvear Norte,Estación,Colonia Gral. Alvear Norte,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1574,1574,0,POINT (-61.64590914299998 -35.709000766999964),Estación Guanaco,Estación,Guanaco,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1575,1575,0,POINT (-58.23194423899997 -35.16772298999996),Estación Coronel Brandsen,Estación,Coronel Brandsen,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1576,1576,0,POINT (-58.16660355499994 -35.06751938299993),Estación Gómez,Estación,Gómez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1577,1577,0,POINT (-57.948706458999936 -35.18453780999994),Estación Olidén,Estación,Olidén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1578,1578,0,POINT (-67.55343396099994 -33.46289685299996),Estación La Paz,Estación,La Paz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1579,1579,0,POINT (-67.91457842599993 -33.35184264399993),Estación La Dormida,Estación,La Dormida,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1580,1580,0,POINT (-68.04404409299997 -33.30269082999996),Estación José Néstor Lencinas,Estación,José Néstor Lencinas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1581,1581,0,POINT (-62.79010363599997 -37.11246409599994),Estación Lago Epecuén,Estación,Lago Epecuén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1582,1582,0,POINT (-60.288777333999974 -38.20563062699995),Estación Las Vaquerías,Estación,Las Vaquerías,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1583,1583,0,POINT (-59.84066507999995 -34.73797872499995),Estación Román Báez,Estación,Román Báez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1585,1585,0,POINT (-58.674506270999984 -34.97750955099997),Estación Alejandro Petión,Estación,Alejandro Petión,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1586,1586,0,POINT (-58.46507499099994 -34.74350250899994),Estación Km 34,Estación,Km 34,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1587,1587,0,POINT (-68.42387901899997 -54.83319942799994),Estación Fin del Mundo,Estación,Fin del Mundo,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1588,1588,0,POINT (-58.486963328999934 -34.55445820199998),Estación L. M. Saavedra,Estación,L. M. Saavedra,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1589,1589,0,POINT (-58.47524687599997 -34.565452060999974),Estación Coghlan,Estación,Coghlan,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1590,1590,0,POINT (-58.47934665499997 -34.56852982799995),Estación Dr. Luis M. Drago,Estación,Dr. Luis M. Drago,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1591,1591,0,POINT (-58.48804415699993 -34.57474068299996),Estación General Urquiza,Estación,General Urquiza,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1592,1592,0,POINT (-58.50173830799997 -34.580391934999966),Estación Pueyrredón,Estación,Pueyrredón,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1593,1593,0,POINT (-58.49465549599995 -34.60146648999995),Estación Villa del Parque,Estación,Villa del Parque,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1594,1594,0,POINT (-58.46825561199995 -34.59719457799997),Estación La Paternal,Estación,La Paternal,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1595,1595,0,POINT (-58.466489130999946 -34.59033871699995),Estación Artigas,Estación,Artigas,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1596,1596,0,POINT (-58.426759164999964 -34.57897271599995),Estación Palermo,Estación,Palermo,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1597,1597,0,POINT (-58.42522658199994 -34.57183738699996),Estación 3 de Febrero,Estación,3 de Febrero,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1598,1598,0,POINT (-58.43398869199996 -34.57525173299996),Estación Ministro Carranza,Estación,Ministro Carranza,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1599,1599,0,POINT (-58.44815786299995 -34.57293352999994),Estación Colegiales,Estación,Colegiales,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1600,1600,0,POINT (-58.436748481999985 -34.56244648099994),Estación Lisandro de la Torre,Estación,Lisandro de la Torre,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1601,1601,0,POINT (-58.44946705299998 -34.55843363099996),Estación Belgrano C,Estación,Belgrano C,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1602,1602,0,POINT (-58.44758622799998 -34.543268962999946),Estación Ciudad Universitaria,Estación,Ciudad Universitaria,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1603,1603,0,POINT (-58.46266708099995 -34.548716956999954),Estación Núñez,Estación,Núñez,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1604,1604,0,POINT (-58.46825152399998 -34.53625588199998),Estación Rivadavia,Estación,Rivadavia,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1605,1605,0,POINT (-60.54176542399995 -34.66236413099995),Estación Coliqueo,Estación,Coliqueo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1606,1606,0,POINT (-60.60987229899996 -35.23672708199996),Estación Olascoaga,Estación,Olascoaga,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1607,1607,0,POINT (-60.732441723999955 -35.89620829199998),Estación del Valle,Estación,del Valle,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1608,1608,0,POINT (-60.524084063999965 -35.320568572999946),Estación Comodoro Py,Estación,Comodoro Py,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1609,1609,0,POINT (-60.41619307199994 -35.22549435399998),Estación Asamblea,Estación,Asamblea,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1610,1610,0,POINT (-60.36641427999996 -35.05152252499994),Estación Larrea,Estación,Larrea,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1611,1611,0,POINT (-60.24696245699994 -34.61441551399997),Estación San Patricio,Estación,San Patricio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1612,1612,0,POINT (-60.40387011599995 -34.42392142799997),Estación Coronel Isleño,Estación,Coronel Isleño,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1613,1613,0,POINT (-60.28945103299998 -34.45907603799998),Estación Monroe,Estación,Monroe,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1614,1614,0,POINT (-60.654339849999985 -34.37222345599997),Estación Los Indios,Estación,Los Indios,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1615,1615,0,POINT (-60.257056482999985 -34.39560872799996),Estación Berdier,Estación,Berdier,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1616,1616,0,POINT (-60.30975650899995 -34.21135205599995),Estación Tacuarí,Estación,Tacuarí,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1617,1617,0,POINT (-59.480753867999965 -34.25791551899994),Estación San Antonio,Estación,San Antonio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1618,1618,0,POINT (-59.793234095999935 -34.17559588699993),Estación Capitán Sarmiento,Estación,Capitán Sarmiento,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1619,1619,0,POINT (-59.255560860999935 -34.627818840999964),Estación Olivera,Estación,Olivera,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1620,1620,0,POINT (-59.10515811499994 -34.57781825899997),Estación Luján,Estación,Luján,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1621,1621,0,POINT (-59.08824482099993 -34.57743704899997),Estación Universidad de Luján,Estación,Universidad de Luján,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1622,1622,0,POINT (-59.068465093999976 -35.939421736999975),Estación Coronel Boerr,Estación,Coronel Boerr,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1623,1623,0,POINT (-59.035566639999956 -35.84686336799996),Estación Vilela,Estación,Vilela,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1624,1624,0,POINT (-58.95758664199997 -35.67454733099993),Estación Gorchs,Estación,Gorchs,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1625,1625,0,POINT (-59.053920431999984 -34.85111148499993),Estación Lozano,Estación,Lozano,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1626,1626,0,POINT (-59.186813807999954 -34.75137529299997),Estación San Eladio,Estación,San Eladio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1627,1627,0,POINT (-58.958596444999955 -34.156882733999964),Estación Campana,Estación,Campana,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1628,1628,0,POINT (-58.93990924599996 -35.96668832299997),Estación Rosas,Estación,Rosas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1629,1629,0,POINT (-58.49393478999997 -34.52258289599996),Estación Dr. Cetrángolo,Estación,Dr. Cetrángolo,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1630,1630,0,POINT (-58.494772559999944 -34.54251597599995),Estación Juan B. Justo,Estación,Juan B. Justo,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1631,1631,0,POINT (-58.73949633199999 -34.47904752299996),Estación Tierras Altas,Estación,Tierras Altas,6,IGN/Ferrovías,IGN
puntos_de_transporte_ferroviario_AN070.1632,1632,0,POINT (-58.500614852999945 -34.543368175999944),Estación M. M. Padilla,Estación,M. M. Padilla,6,IGN/Ferrovías,IGN
puntos_de_transporte_ferroviario_AN070.1633,1633,0,POINT (-58.60704451899994 -34.58842314599997),Estación Pablo Podestá,Estación,Pablo Podestá,6,IGN/Metrovías,IGN
puntos_de_transporte_ferroviario_AN070.1634,1634,0,POINT (-58.53535985199994 -34.59559462999994),Estación Fernández Moreno,Estación,Fernández Moreno,6,IGN/Metrovías,IGN
puntos_de_transporte_ferroviario_AN070.1635,1635,0,POINT (-58.52419822699994 -34.712379462999934),Estación María S. de Mendeville,Estación,María S. de Mendeville,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1636,1636,0,POINT (-58.61560389199997 -34.76024640899993),Parada Independencia,Parada,Independencia,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1637,1637,0,POINT (-58.60071913999997 -34.756210298999974),Estación María Eva Duarte,Estación,María Eva Duarte,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1638,1638,0,POINT (-58.50592296099995 -34.71034089199998),Estación Ingeniero Castello,Estación,Ingeniero Castello,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1639,1639,0,POINT (-58.507597895999936 -34.69010322599996),Estación Marinos del Fournier,Estación,Marinos del Fournier,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1640,1640,0,POINT (-58.69471919899996 -34.499056422999956),Estación Los Polvorines,Estación,Los Polvorines,6,IGN/Ferrovías,IGN
puntos_de_transporte_ferroviario_AN070.1641,1641,0,POINT (-58.677434724999955 -34.44697000899998),Estación López Camelo,Estación,López Camelo,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1642,1642,0,POINT (-58.79294707299994 -34.72443244899995),Estación Mariano Acosta,Estación,Mariano Acosta,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1643,1643,0,POINT (-58.77417367999993 -35.931063534999964),Estación Newton,Estación,Newton,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1644,1644,0,POINT (-58.55887861399998 -34.44426541099995),Estación San Fernando C,Estación,San Fernando C,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1645,1645,0,POINT (-58.55404549199994 -34.437608257999955),Estación San Fernando R,Estación,San Fernando R,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1646,1646,0,POINT (-58.53906766999995 -34.44462513999997),Estación Marina Nueva,Estación,Marina Nueva,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1647,1647,0,POINT (-58.50840605199994 -34.46536850699994),Estación San Isidro R,Estación,San Isidro R,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1648,1648,0,POINT (-58.48821798299997 -34.51366309499997),Estación Maipú,Estación,Maipú,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1649,1649,0,POINT (-58.48223216799994 -34.502501982999945),Estación Libertador,Estación,Libertador,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1650,1650,0,POINT (-58.51371073399997 -34.471781387999954),Estación San Isidro C,Estación,San Isidro C,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1651,1651,0,POINT (-58.50407073599996 -34.47991184199998),Estación Acassuso,Estación,Acassuso,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1652,1652,0,POINT (-58.50611567499993 -34.70998530299994),Estación Km 12,Estación,Km 12,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1653,1653,0,POINT (-58.41563665099994 -34.661037034999936),Estación Puente Alsina,Estación,Puente Alsina,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1654,1654,0,POINT (-58.38766178999998 -34.64517437799998),Estación Sola,Estación,Sola,6,IGN/USIG,IGN
puntos_de_transporte_ferroviario_AN070.1655,1655,0,POINT (-58.38302582999995 -34.686426445999984),Estación Gerli,Estación,Gerli,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1656,1656,0,POINT (-58.39080657799997 -34.70731114399996),Estación Lanús,Estación,Lanús,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1657,1657,0,POINT (-58.40810515299995 -34.78616999399998),Estación Hospital Español,Estación,Hospital Español,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1658,1658,0,POINT (-58.44429488499998 -34.77122035399998),Estación Juan XXIII,Estación,Juan XXIII,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1659,1659,0,POINT (-58.47418462599995 -34.73368193299996),Estación P. P. Turner,Estación,P. P. Turner,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1660,1660,0,POINT (-58.50601280099994 -34.70989419499995),Estación de Elía,Estación,de Elía,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1661,1661,0,POINT (-58.49635646999997 -34.833264880999934),Estación El Jagüel,Estación,El Jagüel,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1662,1662,0,POINT (-58.689658631999976 -34.98642593099993),Estación Kloosterman,Estación,Kloosterman,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1663,1663,0,POINT (-58.302698145999955 -34.808928771999945),Estación Dante Ardigó,Estación,Dante Ardigó,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1664,1664,0,POINT (-58.20353321899995 -34.78931978299994),Estación Ranelagh,Estación,Ranelagh,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1665,1665,0,POINT (-58.213194218999945 -34.807194125999956),Estación Sourigues,Estación,Sourigues,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1666,1666,0,POINT (-58.09480017599998 -34.836624487999984),Estación Pereyra,Estación,Pereyra,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1667,1667,0,POINT (-58.07510745999997 -34.84974993399993),Estación Villa Elisa,Estación,Villa Elisa,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1668,1668,0,POINT (-58.042587140999956 -34.86539512699994),Estación City Bell,Estación,City Bell,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1669,1669,0,POINT (-58.01059569299997 -34.88004096299994),Estación Gonnet,Estación,Gonnet,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1670,1670,0,POINT (-58.092279099999985 -34.983579420999945),Estación Abasto,Estación,Abasto,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1671,1671,0,POINT (-58.052968274999955 -34.94746284799993),Estación Melchor Romero,Estación,Melchor Romero,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1672,1672,0,POINT (-57.89012221399997 -34.99733347999995),Estación Arana,Estación,Arana,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1673,1673,0,POINT (-61.08671537199996 -36.65131786599994),Estación Recalde,Estación,Recalde,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1674,1674,0,POINT (-58.256766624999955 -34.81107256299998),Estación Zeballos,Estación,Zeballos,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1675,1675,0,POINT (-57.967968531999986 -34.89086832199996),Estación Tolosa,Estación,Tolosa,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1676,1676,0,POINT (-57.94350958399997 -34.957872635999934),Estación Rufino de Elizalde,Estación,Rufino de Elizalde,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1677,1677,0,POINT (-58.22636263199996 -34.976122722999946),Estación Buchanan,Estación,Buchanan,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.1678,1678,0,POINT (-58.185553751999976 -34.833875991999946),Estación Gutiérrez,Estación,Gutiérrez,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1679,1679,0,POINT (-58.23418814399997 -34.75175058899998),Estación Ezpeleta,Estación,Ezpeleta,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1680,1680,0,POINT (-58.20877565099994 -34.763874630999965),Estación Berazategui,Estación,Berazategui,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1681,1681,0,POINT (-58.19504882599995 -34.77438950199996),Estación Villa España,Estación,Villa España,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.1682,1682,0,POINT (-58.17077183499998 -34.78228101499997),Estación Plátanos,Estación,Plátanos,6,IGN/Trenes Argentinos,IGN
