FID,gid,entidad,objeto,fna,gna,nam,sag,fun,geom,fdc
areas_de_actividad_agropecuaria_AL270.1340,1340,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.28283961499994 -27.699374623999972, -64.28508261099995 -27.700863092999953, -64.28642403499998 -27.700025254999957, -64.29091581999995 -27.702033726999957, -64.29109214599998 -27.701819841999964, -64.29195633699999 -27.702020480999977, -64.29198032699998 -27.70196602699997, -64.29198947899994 -27.701945253999952, -64.29207751199993 -27.701942481999936, -64.29215917699997 -27.701849597999967, -64.29283357999998 -27.70057169399996, -64.28720440599994 -27.698791720999964, -64.28625899999997 -27.69950797699994, -64.28422905399998 -27.698111878999953, -64.28283961499994 -27.699374623999972)))",IGN03
areas_de_actividad_agropecuaria_AL270.1341,1341,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.28225149799994 -27.703459816999953, -64.27902504699995 -27.706248797999933, -64.28148394899995 -27.70806547999996, -64.28423737199995 -27.705610984999964, -64.28254788299995 -27.703881553999963, -64.28304738799994 -27.70354677299997, -64.28526425699994 -27.705059061999975, -64.28591801599998 -27.704321938999954, -64.28343401899997 -27.702623478999953, -64.28225149799994 -27.703459816999953)))",IGN03
areas_de_actividad_agropecuaria_AL270.1342,1342,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.27748832299994 -27.70810794299996, -64.27363535699993 -27.71178677499995, -64.27569165699998 -27.71315919799997, -64.27672425199995 -27.710756214999947, -64.27878084399998 -27.712152170999957, -64.27965525399998 -27.709880186999953, -64.27882594999994 -27.709203961999947, -64.27895512199996 -27.708919780999963, -64.27748832299994 -27.70810794299996)))",IGN03
areas_de_actividad_agropecuaria_AL270.1343,1343,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.45777844199995 -27.678478472999927, -64.46957695899994 -27.685567035999952, -64.47109227299995 -27.68442889199997, -64.47473139899995 -27.68054314099993, -64.46238558899995 -27.672899753999957, -64.45777844199995 -27.678478472999927)))",IGN03
areas_de_actividad_agropecuaria_AL270.1344,1344,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.48930927399994 -27.712786364999943, -64.49097111199995 -27.71578898399997, -64.49223184099998 -27.71536965499996, -64.49429655099993 -27.718187555999975, -64.49338605799994 -27.718287548999967, -64.49330440999995 -27.71973105999996, -64.49436994299998 -27.719854803999965, -64.49458766499998 -27.723849737999956, -64.49844561299994 -27.722766114999956, -64.49508464899998 -27.71406654699996, -64.49417111099996 -27.713114657999938, -64.49433917899995 -27.71223123599998, -64.49637841499998 -27.709884966999937, -64.49725801899996 -27.708352677999983, -64.49643345599998 -27.707319694999967, -64.49543211499997 -27.70652905399993, -64.49407610299994 -27.70614296499997, -64.49123054699999 -27.709340089999955, -64.49033980899998 -27.71034082999995, -64.48930927399994 -27.712786364999943)))",IGN03
areas_de_actividad_agropecuaria_AL270.1345,1345,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.47398284799993 -27.725753837999946, -64.47867109799995 -27.727777600999957, -64.47997597199998 -27.72686200399994, -64.48101406499995 -27.728699269999936, -64.48229633099999 -27.729857675999938, -64.48472907799999 -27.729921753999974, -64.48465826299997 -27.728434800999935, -64.48134427999997 -27.72689244299994, -64.48142243099994 -27.725178479999954, -64.47763507699995 -27.72233370799995, -64.47569787099997 -27.72414784199998, -64.47398284799993 -27.725753837999946)))",IGN03
areas_de_actividad_agropecuaria_AL270.1346,1346,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.49837996199994 -27.75220178199993, -64.49327232399997 -27.754809750999982, -64.49278316099998 -27.75467053999995, -64.49223658199998 -27.754291123999963, -64.49072678099998 -27.754740889999937, -64.49018873399996 -27.754987511999957, -64.48703856399999 -27.75425079499996, -64.48503631699998 -27.754320478999944, -64.48373974799995 -27.754527055999972, -64.48324929099994 -27.75429149499996, -64.48178901599994 -27.75440348099994, -64.48011350899998 -27.754614084999957, -64.48055634499997 -27.75533181299994, -64.48121637199995 -27.75609537699995, -64.48165595999996 -27.756572313999982, -64.48204207099997 -27.757097985999962, -64.48258863199999 -27.75747744199998, -64.48324085199994 -27.75766310499995, -64.48487402699993 -27.758319877999952, -64.48530971699995 -27.758507855999937, -64.48515515799994 -27.759087491999935, -64.48526931099997 -27.759519745999967, -64.48645439499995 -27.759073528999977, -64.48694160799994 -27.75906828999996, -64.48813453799994 -27.759199947999946, -64.48877891299998 -27.758807693999984, -64.48876842899995 -27.75803717499997, -64.48945840799996 -27.757018289999962, -64.49117887199998 -27.756132784999977, -64.49265032399995 -27.75683937399998, -64.49330518399995 -27.75721761799997, -64.49385441099997 -27.75778965799998, -64.49385967099994 -27.758174915999973, -64.49413362999996 -27.75841277799998, -64.49471923899995 -27.757683981999946, -64.49455223299998 -27.75734863699995, -64.49389276499994 -27.75663329799994, -64.49361026599996 -27.755769388999965, -64.49850009299996 -27.75306743899995, -64.50000002199994 -27.75372872899993, -64.50000001199999 -27.750358897999945, -64.49837996199994 -27.75220178199993)))",IGN03
areas_de_actividad_agropecuaria_AL270.1347,1347,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.48596145199997 -27.80535139899996, -64.48472302699997 -27.80589452499993, -64.48250886799997 -27.805857809999964, -64.48306191699999 -27.807045438999978, -64.48255261899993 -27.80907997099996, -64.48189693599994 -27.810220897999955, -64.48015779599996 -27.810657298999956, -64.48003733199994 -27.811673122999935, -64.48039391499998 -27.813220936999983, -64.48108120399996 -27.814407132999975, -64.48176526799995 -27.815354646999936, -64.48278165999994 -27.81605987399996, -64.48379400799996 -27.816466745999946, -64.48501419399997 -27.817348799999934, -64.48542742399997 -27.818120171999965, -64.48684735599994 -27.81888070499997, -64.48799722399997 -27.819524774999934, -64.48901613599998 -27.82040896199993, -64.49023233399998 -27.82099261999997, -64.49148955999993 -27.81966612399998, -64.49182104799996 -27.819364151999935, -64.49282774399995 -27.819353269999965, -64.49344074399994 -27.820003098999962, -64.49352582399996 -27.821315095999978, -64.49394158099994 -27.82226544699995, -64.49488527499994 -27.82255362099994, -64.49670065299995 -27.822772661999977, -64.49803066499999 -27.821863065999935, -64.49861994499997 -27.82078246599997, -64.49847506499998 -27.82000822499998, -64.49738815199998 -27.81906516999993, -64.49590185599993 -27.818365145999962, -64.49468811299994 -27.81796054499995, -64.49359880199995 -27.816838450999967, -64.49391884199997 -27.81570110399997, -64.49403509499996 -27.81438692699993, -64.49348841799997 -27.813676704999978, -64.49280671399998 -27.812908259999972, -64.49332562899997 -27.81158972999998, -64.49464655299994 -27.810023806999936, -64.49541359299997 -27.809512549999965, -64.49255270799995 -27.808073838999974, -64.49123447699998 -27.80673948499998, -64.48997043599996 -27.805404532999944, -64.48806507199998 -27.80470261399995, -64.48676791799994 -27.80490924099996, -64.48596145199997 -27.80535139899996)))",IGN03
areas_de_actividad_agropecuaria_AL270.1348,1348,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.48884722899999 -27.794531534999976, -64.48896997399999 -27.79558982499998, -64.48930473899998 -27.79630867999998, -64.48964344899997 -27.797316475999935, -64.48981641999995 -27.798085237999942, -64.49025622299996 -27.79856213599993, -64.49193171499996 -27.798303226999963, -64.49246272799996 -27.797526863999963, -64.49223756099997 -27.79690316199998, -64.49169536899996 -27.79686085399993, -64.49124767899997 -27.795806075999963, -64.49124176199996 -27.79537266099993, -64.49292707599994 -27.795836099999974, -64.49374134399994 -27.795971788999964, -64.49551783999993 -27.795181939999964, -64.49628125199996 -27.795558985999946, -64.49597414199997 -27.79686274499994, -64.49517832199996 -27.798075464999954, -64.49480847099994 -27.798753765999948, -64.49541207999994 -27.799325201999977, -64.49606127399994 -27.79927000799995, -64.49675934399994 -27.798828967999953, -64.49734711799994 -27.798244626999974, -64.49831858599998 -27.79799327199993, -64.49869171599994 -27.79755574799998, -64.49851736299996 -27.796690685999977, -64.49872406499998 -27.795965981999927, -64.49999997099997 -27.795859088999975, -64.49999998199996 -27.791666679999935, -64.49860597599996 -27.790907089999962, -64.49258067899996 -27.790248064999957, -64.49091973699996 -27.791619327999967, -64.48957121699993 -27.792019188999973, -64.48887119099999 -27.792315720999966, -64.48888891099995 -27.793615964999958, -64.48884722899999 -27.794531534999976)))",IGN03
areas_de_actividad_agropecuaria_AL270.1349,1349,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.30444287999995 -27.81820486999993, -64.30380468599998 -27.819428553999956, -64.30315760099995 -27.820669253999938, -64.30283531699996 -27.821287181999935, -64.30227241399996 -27.82236643699997, -64.30224300399993 -27.82242200099995, -64.30215801199995 -27.822582574999956, -64.30321026999997 -27.823105362999968, -64.30316472399994 -27.823274969999943, -64.30336761999996 -27.82433040899997, -64.30356698299994 -27.82508982099995, -64.30442825499995 -27.82550462699993, -64.30509926199994 -27.825921225999934, -64.30557544599998 -27.825959016999946, -64.30609514999998 -27.82565804199993, -64.30704650499996 -27.82564903699995, -64.30795181299999 -27.825767344999974, -64.30843316499994 -27.825729833999958, -64.30856968699999 -27.825719194999976, -64.30927457599995 -27.824993510999946, -64.31012571099996 -27.824562495999942, -64.31121670799996 -27.82429837199993, -64.31040654299994 -27.824179182999956, -64.30963684199997 -27.82346748699996, -64.30925123399999 -27.823048203999974, -64.30953738299996 -27.82229568799994, -64.30989685999998 -27.82135031399997, -64.31074288599996 -27.820496402999936, -64.31094421599994 -27.819059123999978, -64.31018625199994 -27.81861050699996, -64.31013971399994 -27.81868462799997, -64.30997004599993 -27.818928635999953, -64.30988456699998 -27.81892420099996, -64.30972283099999 -27.81889083699997, -64.30937916299996 -27.81876041499993, -64.30879276099995 -27.818537246999938, -64.30860368199995 -27.81846528799997, -64.30696341799995 -27.817759579999972, -64.30689202899998 -27.817728538999972, -64.30688898199998 -27.817727214999934, -64.30636182899997 -27.817498005999937, -64.30545703299998 -27.817106526999964, -64.30511167499998 -27.816957214999945, -64.30510160999995 -27.816952863999973, -64.30508245099998 -27.81697851499996, -64.30444287999995 -27.81820486999993)))",IGN03
areas_de_actividad_agropecuaria_AL270.1350,1350,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.29251076299994 -27.827477672999976, -64.29456575599994 -27.82826200599993, -64.29513558099995 -27.828172071999973, -64.29550860099994 -27.827534157999935, -64.29460378899995 -27.82745805899998, -64.29454267299997 -27.826316687999963, -64.29529121299998 -27.82525230999994, -64.29485457199996 -27.824537403999955, -64.29460870599996 -27.82386300199994, -64.29279363599994 -27.823245596999982, -64.29294380199997 -27.820768691999945, -64.29294998399996 -27.82066671499996, -64.29307042399995 -27.81868007199995, -64.29171744599995 -27.81813182299993, -64.28860274499993 -27.822861836999948, -64.29044810299996 -27.823902835999945, -64.29229043299995 -27.82494207999997, -64.29225338299995 -27.825830606999943, -64.29251076299994 -27.827477672999976)))",IGN03
areas_de_actividad_agropecuaria_AL270.1351,1351,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.30808244799994 -27.789962785999933, -64.30865346999997 -27.79031583099993, -64.31274419699997 -27.785764755999935, -64.31304343999994 -27.78543181799995, -64.30547433699996 -27.780852482999933, -64.30166972899997 -27.78600119099997, -64.30172151399995 -27.786032243999955, -64.30258648099993 -27.786550905999945, -64.30274834599999 -27.78664796399994, -64.30392169399994 -27.78735719799994, -64.30411286099996 -27.787475487999927, -64.30644343899996 -27.78892203099997, -64.30726540399996 -27.78945287399995, -64.30747124199996 -27.78958133699996, -64.30808244799994 -27.789962785999933)))",IGN03
areas_de_actividad_agropecuaria_AL270.1352,1352,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.34422262499999 -27.67574899799996, -64.34351440999995 -27.675791808999975, -64.34255899799996 -27.675978697999938, -64.34202057399995 -27.67600167699993, -64.34133620999995 -27.675510949999932, -64.34089471599998 -27.675302071999965, -64.34017588199998 -27.675255738999965, -64.33973395799995 -27.675011335999955, -64.33953121299999 -27.674746855999956, -64.33906119299996 -27.67416009699997, -64.33791785399995 -27.674605870999983, -64.33583031699993 -27.67541313099997, -64.33651315899994 -27.67594834299996, -64.33727600699996 -27.67633176099997, -64.33782049299998 -27.67680609699994, -64.33854906899995 -27.67696865599993, -64.33970068999997 -27.676864215999956, -64.34068600299997 -27.67687334599998, -64.34148313699995 -27.676921612999934, -64.34215497399998 -27.677008412999953, -64.34265799599996 -27.67700353899994, -64.34290859399994 -27.676926463999962, -64.34317878199994 -27.676737229999958, -64.34363348999995 -27.67621030199996, -64.34381960999997 -27.676003220999974, -64.34422262499999 -27.67574899799996)))",IGN03
areas_de_actividad_agropecuaria_AL270.1353,1353,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.31202943299996 -27.693902392999973, -64.31243238799993 -27.693951634999962, -64.31316077999998 -27.693798813999933, -64.31377123399994 -27.69375322899998, -64.31429005799998 -27.693522800999972, -64.31462314399994 -27.693032651999943, -64.31497570099998 -27.69247865899996, -64.31527030999996 -27.69208507999997, -64.31542524799994 -27.69169282799993, -64.31570011499997 -27.69131719899997, -64.31565646299998 -27.691133153999942, -64.31561604499996 -27.690962741999954, -64.31523183599995 -27.69054008599994, -64.31499181299995 -27.689100028999974, -64.31466467699994 -27.689343418999954, -64.31395416099997 -27.68986968799993, -64.31346939299993 -27.690179248999982, -64.31260304999995 -27.690485330999934, -64.31272227999995 -27.690778552999973, -64.31250178999994 -27.691032676999953, -64.31225165499995 -27.69130034799997, -64.31186598899995 -27.691449916999943, -64.31012912999995 -27.692010223999944, -64.31019459199996 -27.69250040999998, -64.31027210499997 -27.69275171199996, -64.31042522899997 -27.693095152999945, -64.31060720599999 -27.693358730999933, -64.31096577299996 -27.69343492699994, -64.31114790999999 -27.693711766999968, -64.31135699699996 -27.693749582999942, -64.31168576399995 -27.693826058999946, -64.31202943299996 -27.693902392999973)))",IGN03
areas_de_actividad_agropecuaria_AL270.1354,1354,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.31822043099999 -27.71246640499993, -64.31841500199994 -27.712850943999968, -64.31847216999995 -27.713091893999945, -64.31839570999995 -27.713503163999974, -64.31834754399995 -27.714010762999976, -64.31848494799993 -27.714154349999944, -64.31995766399996 -27.71476819999998, -64.32058665999995 -27.715172740999947, -64.32113309899995 -27.71548146999993, -64.32086875399995 -27.716063579999968, -64.32092592999999 -27.716304528999956, -64.32128273399996 -27.716639215999976, -64.32123312499994 -27.717026080999972, -64.32290223899997 -27.71816930999995, -64.32314206799998 -27.71780477599998, -64.32390355199993 -27.71794239099995, -64.32419676899997 -27.717504894999934, -64.32440829199999 -27.717044031999933, -64.32402638599996 -27.716878639999948, -64.32429217499998 -27.716417256999932, -64.32488034499994 -27.715687143999958, -64.32353654899998 -27.71451667799994, -64.32296035399997 -27.713990897999963, -64.32232931799996 -27.713417340999968, -64.32150981799998 -27.712966327999936, -64.32110254399998 -27.712946065999972, -64.32069056599994 -27.712611041999935, -64.32031245599995 -27.712783826999953, -64.31935750699995 -27.712412280999956, -64.31849709099998 -27.71199753299993, -64.31768369199995 -27.711540036999963, -64.31799930999995 -27.71213041799996, -64.31822043099999 -27.71246640499993)))",IGN03
areas_de_actividad_agropecuaria_AL270.1355,1355,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.46327784999994 -27.717170299999964, -64.46410717599997 -27.719011588999933, -64.46699122599995 -27.719040725999946, -64.46940830799997 -27.719253799999933, -64.46990626699994 -27.718918002999942, -64.47021505799995 -27.719024134999984, -64.47067824699997 -27.719183331999943, -64.47114253799998 -27.719424575999938, -64.47191195199997 -27.71949845399996, -64.47235204499998 -27.717916841999966, -64.46251445299998 -27.712633077999953, -64.46296106399996 -27.713533205999966, -64.46319088499996 -27.715679234999982, -64.46327784999994 -27.717170299999964)))",IGN03
areas_de_actividad_agropecuaria_AL270.1356,1356,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.47600454199994 -27.70826035099998, -64.47739638899998 -27.709374185999934, -64.47854554999998 -27.708976594999967, -64.47904971199995 -27.708906989999946, -64.48005110199995 -27.708254086999943, -64.48047791199997 -27.707799983999962, -64.48111855399998 -27.707150931999934, -64.48198083199998 -27.70688482299994, -64.48472148999997 -27.706791235999958, -64.48027211299996 -27.703544488999967, -64.47682452899994 -27.705413969999938, -64.47713549699995 -27.70568418299996, -64.47499578599997 -27.70690861099996, -64.47554248399996 -27.707383664999952, -64.47600454199994 -27.70826035099998)))",IGN03
areas_de_actividad_agropecuaria_AL270.1357,1357,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.44787216699996 -27.69188683899995, -64.44742919199996 -27.692667770999947, -64.44653238699993 -27.692239486999938, -64.44562661099997 -27.69286761899997, -64.44590636199996 -27.693029441999954, -64.44718154799995 -27.69413818399994, -64.44964834799998 -27.695177746999946, -64.45099188799998 -27.69415707899998, -64.44941850099997 -27.69307287299995, -64.44787216699996 -27.69188683899995)))",IGN03
areas_de_actividad_agropecuaria_AL270.1358,1358,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.30057072499994 -27.79830177699995, -64.30034837999995 -27.798519282999962, -64.29970857799998 -27.79809508699998, -64.29964048999994 -27.798179519999962, -64.29898066799996 -27.79899772899995, -64.30198336899997 -27.800828560999946, -64.30232908299996 -27.800390868999955, -64.30353539599997 -27.79879697599995, -64.30327257899995 -27.798522496999965, -64.30283712399995 -27.79828041999997, -64.30255811099994 -27.798098411999945, -64.30229658199994 -27.797931624999933, -64.30201793699996 -27.797780385999943, -64.30173984399994 -27.79767530099997, -64.30154953599998 -27.797677093999937, -64.30134266199997 -27.797740589999933, -64.30117075399994 -27.797834528999942, -64.30091307599997 -27.797990820999928, -64.30072404999999 -27.79810030699997, -64.30057072499994 -27.79830177699995)))",IGN03
areas_de_actividad_agropecuaria_AL270.1359,1359,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.29779118699997 -27.78734756399996, -64.29775351099994 -27.787466923999943, -64.29723475299994 -27.78796472299996, -64.29682581899993 -27.78835713099994, -64.29814898699993 -27.789378727999974, -64.29884440199999 -27.78990154199994, -64.30026743999997 -27.788811093999982, -64.30012703299997 -27.78864316199997, -64.29923910099996 -27.788174529999935, -64.30001298799993 -27.787782584999945, -64.29968229199994 -27.787616442999933, -64.30038844199998 -27.78734822599995, -64.30046459599998 -27.787932200999933, -64.30069149799994 -27.78809931799998, -64.30084407699997 -27.787836308999943, -64.30134923199995 -27.78812389799998, -64.30164926999998 -27.78776937699996, -64.30196013399996 -27.787402062999945, -64.30130555199997 -27.78700391899997, -64.30108432099996 -27.786880182999937, -64.30036122599995 -27.78647574799993, -64.29874844599993 -27.785618856999974, -64.29865136999996 -27.78554451699995, -64.29820261899994 -27.785291110999935, -64.29796866299995 -27.785170765999965, -64.29783457599996 -27.785101792999967, -64.29752195299994 -27.784940980999977, -64.29749790399995 -27.784929171999977, -64.29705495999997 -27.78471166999998, -64.29698091199998 -27.784672976999957, -64.29602955199994 -27.786221764999937, -64.29736642799998 -27.787066994999975, -64.29775763299995 -27.78731216099993, -64.29779118699997 -27.78734756399996)))",IGN03
areas_de_actividad_agropecuaria_AL270.1360,1360,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.34978989599995 -27.76442255799998, -64.34943511599994 -27.764536917999976, -64.34920361899998 -27.76453917699996, -64.34902808399994 -27.76474683999993, -64.34906565199998 -27.76490489699995, -64.34867681599997 -27.76514632599998, -64.34851908699994 -27.76535381599996, -64.34841477999998 -27.765560782999955, -64.34839911999995 -27.765735201999973, -64.34841888099999 -27.765893431999928, -64.34838599999995 -27.766115544999934, -64.34819265199997 -27.76632338199994, -64.34801769899997 -27.766578564999975, -64.34909456699995 -27.76724927999993, -64.34993015499998 -27.766077890999952, -64.35048338999997 -27.765285485999982, -64.35074112299998 -27.76501527499994, -64.35056167799996 -27.764906131999965, -64.35031198299998 -27.764876885999968, -64.34993606999996 -27.764722134999943, -64.35007559699994 -27.764483136999957, -64.34978989599995 -27.76442255799998)))",IGN03
areas_de_actividad_agropecuaria_AL270.1361,1361,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.35243471699994 -27.76698350299995, -64.35209431999994 -27.767869505999954, -64.35173678999996 -27.767762105999964, -64.35150450399993 -27.76770100899995, -64.35121703299995 -27.767497867999964, -64.35117828599994 -27.767244769999934, -64.35092799699999 -27.767168004999974, -64.35071625899997 -27.767328496999937, -64.35045129199995 -27.767505350999954, -64.35029414999997 -27.76776036399997, -64.35196438899999 -27.768884684999932, -64.35276026899999 -27.768433313999935, -64.35321011599996 -27.767318934999935, -64.35243471699994 -27.76698350299995)))",IGN03
areas_de_actividad_agropecuaria_AL270.1362,1362,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.34266326699998 -27.76439609299996, -64.34488652999994 -27.765405044999966, -64.34487144799994 -27.765626984999983, -64.34514168099997 -27.765877832999934, -64.34564380299997 -27.766158107999956, -64.34605572099997 -27.76634420599993, -64.34628663699993 -27.76629442999996, -64.34640914599998 -27.76611897199996, -64.34647784299995 -27.76591235199993, -64.34663557699997 -27.765704864999975, -64.34591664299995 -27.765173226999934, -64.34594816499998 -27.764840230999937, -64.34537480799997 -27.764519393999933, -64.34514117699996 -27.764388656999984, -64.34491318599999 -27.764676037999948, -64.34307208399997 -27.76363401599997, -64.34063329999998 -27.76225365099998, -64.34095232299995 -27.763207423999972, -64.34266326699998 -27.76439609299996)))",IGN03
areas_de_actividad_agropecuaria_AL270.1363,1363,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.37125415499997 -27.77869057099997, -64.37058299599994 -27.77843373899998, -64.37043390099996 -27.777907142999936, -64.37057081599994 -27.77746220299997, -64.37047265499996 -27.777209700999947, -64.37020774599995 -27.776916606999976, -64.36990063999997 -27.777046388999963, -64.36952361699997 -27.77728247899995, -64.36919381999996 -27.777496975999952, -64.36888670999997 -27.77762675599996, -64.36841549199994 -27.777927143999932, -64.36832209499994 -27.778054806999933, -64.36851444199993 -27.778243008999937, -64.36816115899995 -27.77847885999995, -64.36825905099994 -27.778710242999978, -64.36866643799993 -27.779001930999982, -64.36888226899998 -27.77916877599995, -64.36919573199998 -27.779545884999948, -64.36924613499997 -27.77977773799995, -64.36924878099995 -27.77998894199993, -64.36872926699994 -27.780226440999968, -64.36839840299996 -27.780356455999936, -64.36809049099998 -27.780422872999964, -64.36816463899999 -27.78065449099995, -64.36830738199995 -27.780674200999954, -64.36889893099993 -27.78049935799993, -64.36901925099994 -27.780624904999968, -64.36883403899998 -27.781006951999927, -64.36890633599995 -27.78109072799998, -64.36923720299995 -27.780960712999956, -64.36954194099997 -27.780640847999962, -64.36989390399998 -27.78029939199996, -64.37025036599994 -27.78031698099994, -64.37034746999996 -27.78048500099993, -64.37070525699994 -27.780608190999942, -64.37115697099995 -27.780645955999944, -64.37144245999997 -27.78068536899997, -64.37197109899995 -27.780763905999947, -64.37199707699995 -27.780129802999966, -64.37192353099994 -27.77967778699997, -64.37161208799995 -27.77919794899998, -64.37120150099997 -27.77893037599995, -64.37125415499997 -27.77869057099997)))",IGN03
areas_de_actividad_agropecuaria_AL270.1364,1364,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.29920861299996 -27.71387232199993, -64.29959040299997 -27.71428797799996, -64.29992608799995 -27.714787911999963, -64.30026127799994 -27.715245926999955, -64.30040855499993 -27.715747629999953, -64.30083845499996 -27.716246677999948, -64.30136107299995 -27.71661907999993, -64.30155346999999 -27.716952661999983, -64.30202948799996 -27.717367423999974, -64.30264781899996 -27.71786469099993, -64.30302764299995 -27.718112658999928, -64.30335836999996 -27.71819339299998, -64.30391664199993 -27.717601199999933, -64.30457460199995 -27.71746922799997, -64.30405897799994 -27.716983892999963, -64.30388395399996 -27.716459802999964, -64.30484544299998 -27.715699684999947, -64.30475792899995 -27.715437639999948, -64.30169913899994 -27.713701456999956, -64.30050842299994 -27.712924038999972, -64.29920861299996 -27.71387232199993)))",IGN03
areas_de_actividad_agropecuaria_AL270.1365,1365,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.21666669999996 -27.83333330499994, -64.22196672099994 -27.833333366999966, -64.22137653099998 -27.833005629999946, -64.22102152599996 -27.83280932399998, -64.21886162699997 -27.831427382999948, -64.21759711699997 -27.830695546999948, -64.21749761099994 -27.830781203999948, -64.21740009199993 -27.830860773999973, -64.21512999799995 -27.83333334899993, -64.21666669999996 -27.83333330499994)))",IGN03
areas_de_actividad_agropecuaria_AL270.1366,1366,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-64.20330089099997 -27.75251011299997, -64.19907102399998 -27.75480467999995, -64.19867375499996 -27.75543391599996, -64.20843521699999 -27.761349510999935, -64.21079344199995 -27.762652999999943, -64.21234446799997 -27.76213583799995, -64.21473774999998 -27.763550005999946, -64.21621917699997 -27.761558759999957, -64.21178624799995 -27.758921718999943, -64.21139084199996 -27.759799791999967, -64.21068843699999 -27.759984991999943, -64.20993967699997 -27.760528689999944, -64.20841988799998 -27.759601980999946, -64.20866008199994 -27.75857035699994, -64.20780130699995 -27.758264527999984, -64.20895408999996 -27.757236792999947, -64.20497844499994 -27.75487138699998, -64.20554855199998 -27.753756187999954, -64.20739474099997 -27.754837428999963, -64.20770795399994 -27.75502086199998, -64.21756575299997 -27.76079335299994, -64.21826456699995 -27.759993979999933, -64.22097200099995 -27.76165705799997, -64.22241454699997 -27.75979974699993, -64.22257561599997 -27.75959413499993, -64.22208150199998 -27.759328454999945, -64.21853982099998 -27.757424043999947, -64.21905919699998 -27.755867722999938, -64.21669149199994 -27.75466996399996, -64.21534849199998 -27.753990546999944, -64.21547271199995 -27.753094216999955, -64.21155695999994 -27.750860641999964, -64.21081843199994 -27.750807426999984, -64.20967809199993 -27.750817406999943, -64.20779977499996 -27.74997738899998, -64.20685340399996 -27.75052597299998, -64.20688270599999 -27.750545022999972, -64.20672372699994 -27.750633063999942, -64.20519041699998 -27.75149977999996, -64.20518853599998 -27.751500843999963, -64.20343099499996 -27.752448154999968, -64.20330089099997 -27.75251011299997)))",IGN03
